timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606765526809,59,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-8914,text,true,,39556,488,4937,4937,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,48,0,37
1606765526870,9,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-8914,text,true,,1136,558,4938,4938,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,9,0,0
1606765526880,34,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-8914,text,true,,2085,589,4941,4941,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,34,0,0
1606765526914,12,https://qaedge.certain.com/svcs/session_catalog/app/account/findByUUID?uuid=8CEF4BFC-D1BF-441E-872F-160F92F45497&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8914,text,true,,2248,590,4943,4943,https://qaautomation8.certain.com/svcs/session_catalog/app/account/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=22CD28CA-EBBA-4618-8014-3F560313CEC4,12,0,0
1606765526926,19,https://qaedge.certain.com/svcs/session_catalog/app/event/findByUUID?uuid=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8914,text,true,,3061,588,4944,4944,https://qaautomation8.certain.com/svcs/session_catalog/app/event/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=57C75760-3C93-43B0-BE62-CC3135850273,19,0,0
1606765526945,11,https://qaedge.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=2519&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8914,text,true,,779,567,4945,4945,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=1299&catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,11,0,0
1606765526956,7689,https://qaedge.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,500,Internal Server Error,Thread Group 1-8914,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,503,742,5184,5184,https://qaautomation8.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,7689,0,0
1606765507200,15088,https://qaedge.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-7236,text,true,,63293,742,4566,4566,https://qaautomation8.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,15082,0,0
1606765522288,5526,https://qaedge.certain.com/session_catalog/assets/i18n/en.json?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-7236,text,true,,2003,508,4976,4976,https://qaautomation8.certain.com/session_catalog/assets/i18n/en.json?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,5526,0,0
1606765527814,10,https://qaedge.certain.com/svcs/session_catalog/app/2519/tracks?limit=-1&sort=trackName&trackName.dir=asc&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-7236,text,true,,754,583,4976,4976,https://qaautomation8.certain.com/svcs/session_catalog/app/1299/tracks?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&trackName.dir=asc&limit=-1&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&sort=trackName,10,0,0
1606765527825,155,https://qaedge.certain.com/svcs/session_catalog/app/confSessionTypes/list/2519?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-7236,text,true,,1514,556,4974,4974,https://qaautomation8.certain.com/svcs/session_catalog/app/confSessionTypes/list/1299?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,155,0,0
1606765527980,6665,https://qaedge.certain.com/svcs/session_catalog/app/conference_locations/list?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,500,Internal Server Error,Thread Group 1-7236,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,504,672,5184,5184,https://qaautomation8.certain.com/svcs/session_catalog/app/conference_locations/list?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,6665,0,0
1606765532877,1768,Open Catalog,500,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-9420,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,49368,4122,5181,5181,null,0,2,38
1606765532878,57,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-9420,text,true,,39556,488,5333,5333,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,48,0,38
1606765532936,9,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-9420,text,true,,1136,558,5334,5334,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,9,0,0
1606765532945,11,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-9420,text,true,,2085,589,5335,5335,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,11,0,0
1606765532956,9,https://qaedge.certain.com/svcs/session_catalog/app/account/findByUUID?uuid=8CEF4BFC-D1BF-441E-872F-160F92F45497&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-9420,text,true,,2248,590,5336,5336,https://qaautomation8.certain.com/svcs/session_catalog/app/account/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=22CD28CA-EBBA-4618-8014-3F560313CEC4,9,0,0
1606765532965,10,https://qaedge.certain.com/svcs/session_catalog/app/event/findByUUID?uuid=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-9420,text,true,,3061,588,5337,5337,https://qaautomation8.certain.com/svcs/session_catalog/app/event/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=57C75760-3C93-43B0-BE62-CC3135850273,10,0,0
1606765532975,9,https://qaedge.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=2519&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-9420,text,true,,779,567,5337,5337,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=1299&catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,9,0,0
1606765532984,1663,https://qaedge.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,500,Internal Server Error,Thread Group 1-9420,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,503,742,5181,5181,https://qaautomation8.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,1663,0,0
1606765525128,9529,Open Catalog,500,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-8774,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,49368,4122,5180,5180,null,0,3,37
1606765525128,58,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-8774,text,true,,39556,488,4803,4803,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,48,0,37
1606765525189,10,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-8774,text,true,,1136,558,4805,4805,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,10,0,0
1606765525199,10,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-8774,text,true,,2085,589,4805,4805,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,10,0,0
1606765525209,18,https://qaedge.certain.com/svcs/session_catalog/app/account/findByUUID?uuid=8CEF4BFC-D1BF-441E-872F-160F92F45497&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8774,text,true,,2248,590,4807,4807,https://qaautomation8.certain.com/svcs/session_catalog/app/account/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=22CD28CA-EBBA-4618-8014-3F560313CEC4,18,0,0
1606765525227,34,https://qaedge.certain.com/svcs/session_catalog/app/event/findByUUID?uuid=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8774,text,true,,3061,588,4810,4810,https://qaautomation8.certain.com/svcs/session_catalog/app/event/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=57C75760-3C93-43B0-BE62-CC3135850273,34,0,0
1606765525261,13,https://qaedge.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=2519&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8774,text,true,,779,567,4811,4811,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=1299&catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,13,0,0
1606765525274,9386,https://qaedge.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,500,Internal Server Error,Thread Group 1-8774,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,503,742,5180,5180,https://qaautomation8.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,9386,0,0
1606765525609,9051,Open Catalog,500,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-8814,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,49368,4122,5179,5179,null,0,2,40
1606765525609,72,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-8814,text,true,,39556,488,4844,4844,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,62,0,40
1606765525683,22,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-8814,text,true,,1136,558,4846,4846,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,22,0,0
1606765525705,11,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-8814,text,true,,2085,589,4847,4847,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,11,0,0
1606765525716,10,https://qaedge.certain.com/svcs/session_catalog/app/account/findByUUID?uuid=8CEF4BFC-D1BF-441E-872F-160F92F45497&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8814,text,true,,2248,590,4847,4847,https://qaautomation8.certain.com/svcs/session_catalog/app/account/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=22CD28CA-EBBA-4618-8014-3F560313CEC4,10,0,0
1606765525726,11,https://qaedge.certain.com/svcs/session_catalog/app/event/findByUUID?uuid=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8814,text,true,,3061,588,4848,4848,https://qaautomation8.certain.com/svcs/session_catalog/app/event/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=57C75760-3C93-43B0-BE62-CC3135850273,11,0,0
1606765525737,10,https://qaedge.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=2519&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-8814,text,true,,779,567,4848,4848,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionInstanceDateList/?eventId=1299&catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,10,0,0
1606765525747,8915,https://qaedge.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,500,Internal Server Error,Thread Group 1-8814,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,503,742,5179,5179,https://qaautomation8.certain.com/svcs/session_catalog/app/es/instanceList?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273,8915,0,0
1606765532631,2030,Open Catalog,500,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-9362,,false,Test failed: code expected something using /200/	Test failed: code expected something using /304/	Test failed: code expected something using /307/	,49369,4122,5178,5178,null,0,5,41
1606765532633,63,https://qaedge.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=undefined,200,OK,Thread Group 1-9362,text,true,,39556,488,5313,5313,https://qaautomation8.certain.com/svcs/session_catalog/app/sessionCatalog?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=undefined,56,0,41
1606765532698,20,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SPEAKER&eventUUID=undefined,200,OK,Thread Group 1-9362,text,true,,1136,558,5315,5315,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SPEAKER,20,0,0
1606765532718,9,https://qaedge.certain.com/svcs/session_catalog/app/confCustomField?active=true&limit=-1&name=&name.dir=asc&page=0&sort=name&eventId=2519&objectType=SESSION&isCustomFieldUsedInLayout=true&eventUUID=undefined,200,OK,Thread Group 1-9362,text,true,,2085,589,5316,5316,https://qaautomation8.certain.com/svcs/session_catalog/app/confCustomField?eventId=1299&isCustomFieldUsedInLayout=true&limit=-1&name=&active=true&name.dir=asc&eventUUID=undefined&page=0&sort=name&objectType=SESSION,9,0,0
1606765532727,15,https://qaedge.certain.com/svcs/session_catalog/app/account/findByUUID?uuid=8CEF4BFC-D1BF-441E-872F-160F92F45497&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-9362,text,true,,2248,590,5317,5317,https://qaautomation8.certain.com/svcs/session_catalog/app/account/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=22CD28CA-EBBA-4618-8014-3F560313CEC4,15,0,0
1606765532743,64,https://qaedge.certain.com/svcs/session_catalog/app/event/findByUUID?uuid=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE&catalogUUID=E484CF28-5849-4EF8-AACD-63CE8244B869&eventUUID=D732EF3D-F07B-4B1B-B657-2BA2A893C2DE,200,OK,Thread Group 1-9362,text,true,,3061,588,5323,5323,https://qaautomation8.certain.com/svcs/session_catalog/app/event/findByUUID?catalogUUID=1AFFA61C-9C32-4841-90F4-F626B964E775&eventUUID=57C75760-3C93-43B0-BE62-CC3135850273&uuid=57C75760-3C93-43B0-BE62-CC3135850273,64,0,0
